1x,1y,1conf,2x,2y,2conf,3x,3y,3conf,4x,4y,4conf,5x,5y,5conf,6x,6y,6conf,7x,7y,7conf,8x,8y,8conf,9x,9y,9conf,10x,10y,10conf,11x,11y,11conf,12x,12y,12conf,13x,13y,13conf,14x,14y,14conf,15x,15y,15conf,16x,16y,16conf,17x,17y,17conf,18x,18y,18conf,19x,19y,19conf,20x,20y,20conf,21x,21y,21conf,22x,22y,22conf,23x,23y,23conf,24x,24y,24conf,25x,25y,25conf,Label
652.967,296.312,0.84084,650.858,353.247,0.917101,602.017,353.11,0.86429,601.979,437.413,0.818558,625.478,509.811,0.867123,698.034,357.033,0.837467,695.984,443.22,0.838883,666.584,509.884,0.906444,641.175,507.845,0.669968,607.8,505.917,0.656127,603.863,631.317,0.629678,603.899,715.647,0.0961278,678.335,507.865,0.652912,678.367,627.393,0.649921,666.601,715.647,0.116134,647.024,288.377,0.89814,664.717,288.382,0.946775,633.197,288.488,0.885993,680.25,288.479,0.841645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
652.883,294.367,0.866526,650.851,353.246,0.914785,601.993,353.121,0.859167,602.031,441.274,0.820815,627.442,509.845,0.874544,698.02,355.165,0.857057,695.987,443.194,0.844322,666.594,509.928,0.897118,641.165,507.969,0.681667,607.801,507.897,0.668607,601.94,631.349,0.616631,601.985,715.645,0.106678,678.307,509.822,0.651587,678.32,633.246,0.655196,666.563,715.646,0.109484,646.967,286.508,0.870638,664.686,286.558,0.939941,633.186,288.477,0.878021,678.395,288.57,0.817884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
652.891,294.36,0.868535,649.06,353.232,0.917993,601.961,353.124,0.857332,601.991,437.385,0.810435,625.475,507.995,0.870205,698.022,355.145,0.854115,695.994,441.317,0.836702,666.554,509.867,0.912926,641.159,505.967,0.666211,605.933,505.904,0.657381,603.837,629.384,0.644508,603.881,715.645,0.113205,678.292,505.965,0.647427,678.289,623.506,0.637637,664.676,715.645,0.159781,647.004,286.491,0.880138,664.684,286.557,0.935855,633.203,288.437,0.88799,680.225,288.53,0.848903,0,0,0,0,0,0,666.588,715.665,0.0567091,0,0,0,0,0,0,0,0,0,Ready
652.869,294.371,0.869331,649.049,353.233,0.919998,601.964,353.115,0.853687,601.97,437.372,0.802726,625.478,507.986,0.885434,698.017,355.139,0.862673,696.021,441.329,0.836034,666.559,509.925,0.905346,641.131,509.817,0.683211,607.807,507.908,0.667959,603.857,627.438,0.552462,602.013,715.643,0.139051,676.429,509.831,0.66083,674.449,623.513,0.583756,664.665,715.647,0.156145,646.959,286.517,0.871294,664.684,286.561,0.932437,631.378,288.484,0.867578,680.223,288.527,0.858041,0,0,0,0,0,0,666.564,715.666,0.0669,0,0,0,0,0,0,603.967,715.655,0.0515408,Ready
652.919,294.363,0.864483,649.056,353.228,0.931048,601.958,353.121,0.854745,601.952,437.404,0.810176,625.457,507.934,0.893475,698.036,355.129,0.868116,696.029,439.369,0.841598,666.607,509.886,0.90988,641.124,507.953,0.683877,605.908,507.913,0.672737,601.934,633.301,0.631845,603.883,715.645,0.0970666,678.308,507.926,0.658182,678.308,631.293,0.624573,666.592,715.649,0.112702,647.004,286.524,0.885424,664.696,286.539,0.931284,633.203,288.461,0.878194,680.263,288.435,0.861588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
652.889,292.473,0.876495,649.061,353.155,0.928118,601.99,351.25,0.854161,601.943,433.496,0.834799,625.465,507.888,0.882437,698.023,355.107,0.855258,696.033,439.366,0.847373,666.683,509.949,0.896694,643.07,505.972,0.690169,607.864,504.004,0.65417,601.868,621.55,0.552095,602.02,715.642,0.130365,676.431,507.851,0.6706,676.409,621.573,0.665143,666.546,715.644,0.203203,646.985,286.479,0.873264,664.664,286.49,0.91638,633.204,288.421,0.87594,680.21,288.482,0.852678,0,0,0,0,0,0,666.657,715.664,0.0823944,0,0,0,0,0,0,0,0,0,Ready
650.979,290.508,0.913494,649.018,353.124,0.925957,601.892,351.208,0.845879,601.867,433.469,0.775425,627.384,507.881,0.85296,698.011,355.088,0.857477,695.976,441.3,0.837425,668.602,509.946,0.857187,641.134,503.971,0.682643,607.798,500.076,0.657166,603.858,619.632,0.629352,601.941,715.645,0.109466,676.414,503.981,0.656365,676.362,621.526,0.669655,666.563,715.644,0.201691,643.112,282.588,0.816603,664.559,280.671,0.890088,631.291,286.507,0.842993,678.336,286.542,0.812053,0,0,0,0,0,0,666.654,715.664,0.0766183,0,0,0,0,0,0,0,0,0,Ready
650.957,288.56,0.918182,649,351.24,0.932365,601.901,351.079,0.829759,601.867,431.566,0.801804,623.467,505.891,0.855895,697.925,353.187,0.88989,696.013,437.411,0.836886,672.474,509.835,0.855962,643.124,507.835,0.689611,609.791,505.957,0.651964,603.836,629.385,0.661243,601.994,715.645,0.0983259,678.325,505.949,0.670377,676.412,625.475,0.657881,666.546,715.645,0.178271,643.077,276.815,0.829264,664.535,276.783,0.888356,631.28,286.454,0.834223,676.426,284.594,0.816205,0,0,0,0,0,0,666.617,715.666,0.0777833,0,0,0,0,0,0,0,0,0,Ready
650.848,288.459,0.92382,648.949,351.101,0.927147,601.879,347.275,0.803628,601.916,431.456,0.811567,629.361,496.166,0.859665,696.072,351.262,0.876759,696.006,431.485,0.860073,668.55,503.977,0.848906,643.079,505.935,0.698365,609.781,504.015,0.674416,601.974,621.559,0.616781,601.911,715.641,0.144045,676.43,505.934,0.680861,676.419,621.559,0.657075,666.548,715.645,0.227805,639.202,274.864,0.869016,662.659,274.87,0.895839,627.402,278.673,0.824166,676.358,284.54,0.810243,0,0,0,0,0,0,666.63,715.664,0.0991087,0,0,0,0,0,0,603.906,715.651,0.0516895,Ready
649.026,286.551,0.911366,648.948,349.223,0.914647,601.918,343.382,0.802707,600.023,429.549,0.786211,627.418,494.126,0.877408,696.013,351.243,0.893497,695.967,431.437,0.857335,668.529,498.12,0.835527,643.08,500.104,0.680775,609.807,498.138,0.664274,603.826,617.584,0.705694,602.023,715.643,0.182661,676.411,502.018,0.663988,678.289,619.638,0.651258,666.591,715.645,0.206323,637.297,274.799,0.895357,660.756,274.796,0.898635,629.369,278.747,0.77042,674.445,284.527,0.812443,0,0,0,0,0,0,668.551,715.665,0.0831065,0,0,0,0,0,0,603.93,715.654,0.0666779,Ready
649.008,286.562,0.914814,648.905,349.238,0.90815,601.86,345.296,0.791875,599.977,429.476,0.775452,625.496,492.271,0.882331,695.984,351.228,0.893511,695.908,431.448,0.827384,666.671,496.151,0.882492,641.148,500.108,0.676627,607.822,498.142,0.664469,601.931,619.647,0.651574,603.84,715.642,0.135735,676.412,502.014,0.665395,678.306,621.526,0.681085,666.622,715.646,0.161614,637.284,274.83,0.891364,660.705,274.796,0.888894,627.442,280.62,0.800542,672.515,280.692,0.804623,0,0,0,0,0,0,668.562,715.665,0.0641935,0,0,0,0,0,0,0,0,0,Ready
648.992,286.546,0.911841,648.892,349.249,0.915502,601.905,345.281,0.812232,599.979,427.588,0.762058,625.485,492.197,0.868409,695.92,351.249,0.887559,695.876,429.614,0.84419,666.667,496.145,0.883262,643.088,498.125,0.683583,609.765,496.195,0.666702,602.033,617.593,0.707001,603.849,715.644,0.171093,678.287,498.136,0.67472,678.346,619.612,0.717591,666.591,715.646,0.170614,637.269,274.831,0.899293,660.673,274.794,0.885654,627.446,280.694,0.794723,672.464,280.666,0.815951,0,0,0,0,0,0,668.535,715.664,0.0606409,0,0,0,0,0,0,603.951,715.654,0.0577944,Ready
648.984,286.542,0.910704,648.91,349.221,0.916784,601.936,343.378,0.815771,599.997,425.634,0.762956,625.437,492.152,0.861025,695.923,351.221,0.8935,695.889,429.502,0.85379,666.697,496.122,0.876562,641.137,498.157,0.675122,607.821,496.183,0.668569,601.977,615.694,0.695034,602.012,715.643,0.146888,676.36,500.094,0.656299,676.409,619.605,0.695533,666.619,715.647,0.14676,637.258,274.83,0.900836,658.787,274.797,0.882787,627.436,282.604,0.789708,672.452,282.602,0.819029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
648.996,288.38,0.918794,648.893,351.077,0.912521,601.897,345.34,0.808023,600.03,427.576,0.777606,623.528,490.313,0.877479,695.924,351.259,0.88421,695.904,429.583,0.852716,668.529,494.27,0.892978,641.127,500.066,0.682437,609.772,498.12,0.667448,602.005,621.531,0.653768,603.892,715.647,0.0998356,674.418,500.077,0.656445,678.286,617.69,0.714873,668.606,715.646,0.219886,637.262,274.861,0.891923,658.775,274.805,0.874781,627.411,282.593,0.788797,670.546,280.631,0.819506,0,0,0,0,0,0,674.408,715.664,0.0929017,0,0,0,0,0,0,0,0,0,Ready
648.995,288.378,0.918926,648.867,351.075,0.907494,601.871,347.29,0.811898,601.854,427.573,0.784252,625.424,490.29,0.856212,695.905,351.214,0.874023,695.935,429.573,0.860049,666.559,494.138,0.923805,641.124,500.079,0.675795,607.841,498.116,0.668753,601.977,619.576,0.648729,603.851,715.643,0.16783,674.446,500.106,0.648199,678.282,619.653,0.662733,666.69,715.645,0.214029,637.267,274.854,0.893218,660.675,274.82,0.879327,629.326,280.676,0.789103,672.458,282.592,0.813727,0,0,0,0,0,0,670.551,715.664,0.0875593,0,0,0,0,0,0,603.969,715.654,0.0626223,Ready
649.012,286.558,0.91543,648.891,351.075,0.913289,601.887,347.277,0.81877,601.852,427.561,0.778027,627.418,490.229,0.839177,695.924,351.22,0.884479,695.927,429.478,0.858127,666.522,492.299,0.926412,643.078,498.116,0.685301,611.711,498.107,0.675092,602.029,619.552,0.696185,603.892,715.644,0.178198,676.393,498.118,0.671187,678.282,619.641,0.71028,666.603,715.647,0.19002,637.282,274.852,0.891079,660.681,274.804,0.883798,627.419,282.622,0.802688,670.551,282.605,0.820152,0,0,0,0,0,0,666.699,715.666,0.0718127,0,0,0,0,0,0,605.839,715.655,0.0628309,Ready
649.028,288.392,0.921451,648.9,349.245,0.913413,601.904,345.335,0.814502,601.884,427.543,0.77606,627.394,490.257,0.840166,695.928,351.21,0.886171,695.938,429.514,0.853858,664.73,492.323,0.919389,641.17,498.104,0.671548,607.877,496.179,0.671188,603.841,619.587,0.700629,603.859,715.644,0.139673,676.41,498.124,0.660965,678.305,619.64,0.711296,666.659,715.646,0.165232,639.15,274.869,0.879055,660.705,274.83,0.882202,627.436,282.581,0.801846,670.568,282.63,0.827893,0,0,0,0,0,0,670.516,715.665,0.0615034,0,0,0,0,0,0,0,0,0,Ready
649.045,288.392,0.919689,648.886,349.259,0.907718,601.866,347.235,0.805921,601.862,425.637,0.781191,625.428,488.311,0.826883,695.942,351.216,0.884703,695.941,429.481,0.853871,666.537,492.298,0.915095,643.114,494.198,0.701355,609.819,492.293,0.684834,603.853,613.676,0.679514,601.916,715.64,0.241088,678.306,494.222,0.696837,678.318,619.547,0.687273,666.603,715.645,0.196415,639.176,274.874,0.878393,660.724,274.819,0.887752,629.334,282.631,0.807201,672.486,282.578,0.818289,0,0,0,0,0,0,668.591,715.664,0.0762776,0,0,0,0,0,0,602.011,715.657,0.0928647,Ready
649.039,288.403,0.921835,648.9,349.264,0.914867,601.869,347.254,0.81084,601.851,425.605,0.777329,625.445,488.297,0.832853,695.953,351.214,0.887637,695.94,429.482,0.861595,666.544,492.254,0.92286,643.076,494.275,0.701715,611.729,494.195,0.693216,603.906,613.728,0.699197,603.843,715.64,0.247723,676.366,496.149,0.682649,678.286,617.549,0.686321,666.649,715.643,0.292671,639.172,274.878,0.875515,660.723,274.834,0.881677,629.326,282.641,0.812098,672.482,282.611,0.81796,0,0,0,0,0,0,668.561,715.66,0.133332,0,0,0,0,0,0,603.984,715.656,0.096,Ready
649.045,288.4,0.919563,648.888,351.093,0.918407,601.883,347.276,0.816038,601.844,425.627,0.775955,625.469,488.336,0.839298,695.913,351.237,0.881772,695.934,429.488,0.85506,666.583,492.268,0.91989,641.172,496.192,0.699953,611.729,494.26,0.693748,603.837,617.592,0.690603,601.972,715.64,0.211586,674.426,498.096,0.68106,676.357,617.606,0.678358,666.588,715.644,0.258639,639.168,274.882,0.877276,660.724,274.84,0.880543,627.422,284.572,0.826991,672.458,284.544,0.814523,0,0,0,0,0,0,668.545,715.662,0.111648,0,0,0,0,0,0,603.904,715.656,0.0762902,Ready
649.033,288.405,0.918844,648.884,351.107,0.919329,601.898,349.164,0.822969,601.87,427.595,0.784539,627.399,490.262,0.838057,695.895,351.238,0.87785,695.921,429.521,0.843262,666.577,492.296,0.922693,641.161,496.13,0.693753,609.765,494.219,0.692938,602.009,617.652,0.666635,601.986,715.644,0.124629,676.385,496.14,0.685585,676.406,617.648,0.673756,666.689,715.647,0.1298,637.29,274.882,0.881822,660.697,274.82,0.880396,627.381,284.53,0.821007,670.573,280.681,0.809864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
649.004,288.407,0.921097,648.858,351.109,0.91091,601.864,349.16,0.816074,601.87,427.614,0.792333,627.395,490.274,0.861973,694.048,351.245,0.873181,695.933,429.556,0.863548,666.621,492.279,0.934092,643.066,500.113,0.684376,611.73,498.159,0.669342,602.029,619.65,0.656137,603.832,715.644,0.142677,674.456,502.037,0.670385,676.402,619.57,0.710697,666.583,715.646,0.209372,637.271,274.879,0.884129,658.797,274.83,0.871619,625.472,284.551,0.826046,670.522,280.664,0.835028,0,0,0,0,0,0,668.555,715.665,0.0874145,0,0,0,0,0,0,0,0,0,Ready
648.98,288.401,0.926272,647.047,351.114,0.912846,600.009,349.186,0.816183,601.898,429.471,0.797647,629.368,492.141,0.868422,694.068,351.252,0.8745,695.937,429.552,0.865448,666.615,492.314,0.917912,641.154,500.088,0.678514,609.819,498.11,0.669118,603.848,617.666,0.676718,601.957,715.644,0.119293,674.424,502.052,0.65898,676.428,619.591,0.707216,666.636,715.645,0.177324,637.247,274.883,0.893706,658.742,274.835,0.870381,625.466,284.565,0.83319,668.615,280.664,0.844637,0,0,0,0,0,0,670.498,715.663,0.0674044,0,0,0,0,0,0,0,0,0,Ready
648.982,288.424,0.93008,647.039,351.103,0.909853,600.008,349.157,0.81324,601.886,427.601,0.791602,629.329,492.138,0.856389,694.048,351.233,0.869261,695.912,429.587,0.854921,666.577,494.122,0.920899,643.061,500.05,0.677178,609.81,498.115,0.670635,602.008,617.648,0.654041,601.955,715.643,0.163276,676.356,500.061,0.660371,676.431,617.613,0.677637,666.629,715.644,0.237785,637.238,276.703,0.888871,658.745,274.853,0.864048,625.446,284.585,0.837148,668.612,282.599,0.84733,0,0,0,0,0,0,668.578,715.662,0.10243,0,0,0,0,0,0,603.912,715.653,0.0572287,Ready
648.969,288.418,0.929361,647.044,351.126,0.912889,600.014,349.213,0.82222,601.858,429.454,0.794748,627.404,490.288,0.84995,694.067,351.249,0.87505,695.923,429.521,0.856234,666.561,492.306,0.926968,641.15,498.126,0.690897,609.769,498.093,0.679252,601.948,621.538,0.632985,602.007,715.643,0.13437,674.455,498.13,0.674882,676.427,619.591,0.696447,666.626,715.644,0.207245,637.223,276.708,0.890179,656.84,274.853,0.865532,623.548,284.597,0.832525,668.591,282.613,0.841589,0,0,0,0,0,0,668.581,715.663,0.0848936,0,0,0,0,0,0,0,0,0,Ready
648.952,288.451,0.938663,647.009,351.11,0.900481,599.979,349.203,0.814157,601.851,429.496,0.794436,627.382,490.308,0.845999,694.023,351.208,0.867751,695.896,429.483,0.851688,666.561,492.327,0.926104,641.165,496.2,0.701581,609.799,496.157,0.693818,603.847,617.675,0.68467,603.842,715.643,0.157663,674.472,496.208,0.684004,676.37,619.597,0.715683,666.601,715.645,0.208021,637.195,276.736,0.89345,656.843,274.876,0.860155,623.475,284.529,0.823061,668.586,282.576,0.823636,0,0,0,0,0,0,668.584,715.665,0.0822938,0,0,0,0,0,0,603.934,715.652,0.0544841,Ready
648.919,288.445,0.935401,646.986,351.119,0.896853,599.976,349.203,0.811765,601.835,427.616,0.787694,625.428,490.264,0.847422,693.986,351.219,0.863729,694.025,429.517,0.841609,666.571,494.121,0.915774,641.151,498.155,0.689415,609.796,496.21,0.678041,603.83,619.573,0.693863,603.896,715.646,0.149279,674.423,500.077,0.669185,676.408,619.575,0.698124,666.58,715.645,0.213923,635.364,276.72,0.904093,656.796,274.858,0.869304,621.629,282.64,0.812089,668.602,280.635,0.837948,0,0,0,0,0,0,668.569,715.663,0.088339,0,0,0,0,0,0,0,0,0,Ready
648.922,288.434,0.93734,646.975,351.131,0.90232,599.95,349.228,0.809757,601.856,429.533,0.798459,625.474,490.276,0.847685,693.994,351.217,0.872922,694.027,429.559,0.843097,666.564,494.123,0.919874,641.112,498.117,0.696317,609.767,496.206,0.683364,602.027,619.606,0.679926,603.88,715.644,0.135875,674.426,498.124,0.67443,676.409,619.586,0.70582,666.546,715.646,0.193371,635.354,276.721,0.904754,656.778,274.85,0.875451,621.626,284.563,0.821987,668.571,280.655,0.852,0,0,0,0,0,0,666.678,715.666,0.0814488,0,0,0,0,0,0,0,0,0,Ready
648.914,288.438,0.932964,647.038,351.096,0.90653,601.854,349.167,0.816762,601.839,427.593,0.793231,625.442,490.242,0.84189,694.001,351.207,0.868707,694.058,429.526,0.851366,666.576,494.137,0.920525,643.104,498.145,0.695876,613.668,498.105,0.680112,603.833,619.549,0.683762,603.859,715.645,0.127655,676.365,498.148,0.679225,678.305,619.579,0.716493,666.639,715.645,0.237122,635.353,276.726,0.907205,656.81,274.853,0.87261,623.478,284.595,0.828646,668.614,282.594,0.83841,0,0,0,0,0,0,670.493,715.662,0.101956,0,0,0,0,0,0,0,0,0,Ready
648.945,288.447,0.936504,647.036,351.093,0.904523,600.022,349.163,0.814243,601.851,427.58,0.786782,625.49,490.29,0.851412,694.03,351.215,0.875236,694.065,429.501,0.853292,666.592,492.312,0.92868,643.073,500.067,0.683015,609.813,498.159,0.665194,601.973,621.592,0.64327,601.952,715.644,0.105981,676.411,500.063,0.674405,678.335,623.542,0.69255,666.633,715.647,0.121689,637.198,276.732,0.891226,656.839,274.862,0.86347,623.537,284.568,0.823698,668.619,282.578,0.831002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
648.983,288.444,0.934679,647.023,351.13,0.91095,599.995,349.248,0.821956,601.862,429.563,0.813386,627.441,492.138,0.871712,694.02,351.215,0.876782,695.885,429.571,0.867609,666.596,492.327,0.935177,641.158,502.012,0.68763,609.79,500.077,0.671269,602.004,619.592,0.654247,601.914,715.641,0.154286,676.354,502.063,0.664397,680.212,621.524,0.68564,666.674,715.643,0.190597,637.239,276.715,0.885994,658.758,274.866,0.865459,625.458,284.533,0.826215,670.497,282.584,0.828555,0,0,0,0,0,0,670.519,715.663,0.078176,0,0,0,0,0,0,603.844,715.652,0.0580639,Ready
648.97,288.453,0.931231,647.047,351.107,0.912049,600.025,349.154,0.808852,601.886,429.463,0.811719,629.353,492.154,0.867688,694.036,351.226,0.882309,695.882,429.588,0.857005,666.619,494.134,0.937652,643.063,498.126,0.683319,609.798,496.187,0.676112,602.013,617.647,0.637263,601.951,715.643,0.140911,676.406,498.151,0.660625,678.344,619.631,0.685764,666.586,715.643,0.231635,637.24,276.731,0.88013,658.748,274.873,0.863056,625.504,284.536,0.812735,670.51,282.594,0.833044,0,0,0,0,0,0,668.537,715.663,0.0961331,0,0,0,0,0,0,603.861,715.652,0.0540573,Ready
648.995,288.451,0.931971,648.891,351.146,0.934307,601.893,349.228,0.833237,601.902,429.494,0.822293,629.412,492.185,0.87482,695.893,351.237,0.898108,695.947,429.61,0.87866,666.618,494.174,0.93552,645.068,496.201,0.701544,613.729,496.158,0.688202,603.914,615.628,0.686008,601.952,715.64,0.245071,678.37,496.22,0.689057,678.353,619.601,0.706304,666.605,715.643,0.236938,637.243,276.729,0.878311,658.778,274.867,0.866524,625.481,284.582,0.818318,670.501,282.646,0.83644,0,0,0,0,0,0,668.544,715.663,0.10195,0,0,0,0,0,0,603.872,715.658,0.0950891,Ready
648.997,288.452,0.933943,648.886,351.125,0.926248,601.892,349.161,0.824655,601.886,429.458,0.812601,629.34,492.16,0.862941,695.899,353.056,0.88227,695.921,429.591,0.86304,666.613,494.155,0.931678,643.101,496.19,0.686341,611.741,496.144,0.678549,603.868,609.809,0.674402,602.015,715.639,0.25541,678.286,496.199,0.671118,678.326,617.627,0.678519,666.614,715.643,0.234578,637.254,276.728,0.882018,658.796,274.864,0.868777,625.476,284.538,0.824073,670.519,282.619,0.832825,0,0,0,0,0,0,668.588,715.662,0.101853,598.022,715.655,0.0541869,0,0,0,603.928,715.657,0.101414,Ready
649.014,288.446,0.931194,648.886,351.127,0.923859,601.873,349.212,0.827588,601.867,427.554,0.795803,627.443,490.321,0.853231,695.91,351.25,0.877539,695.945,431.464,0.864667,666.615,494.147,0.926297,645.058,496.204,0.699599,613.702,496.144,0.684253,603.852,609.81,0.66106,601.958,715.638,0.267761,678.332,498.103,0.688155,678.317,615.687,0.688807,666.595,715.643,0.305831,637.273,276.718,0.878833,660.686,274.85,0.873005,625.468,282.648,0.817261,672.45,280.664,0.810719,0,0,0,0,0,0,666.692,715.66,0.137334,0,0,0,0,0,0,603.923,715.657,0.107986,Ready
649.026,288.41,0.918188,648.889,351.109,0.921753,601.855,349.17,0.816989,601.868,427.569,0.79924,625.494,490.252,0.855517,695.93,351.247,0.887594,695.929,431.456,0.849127,666.621,494.15,0.928671,643.072,494.26,0.699082,609.764,494.189,0.697515,603.834,615.661,0.651688,603.873,715.642,0.180236,678.305,494.269,0.692086,678.348,617.576,0.699419,668.547,715.646,0.205846,637.295,274.894,0.872776,660.686,274.84,0.872996,625.484,284.547,0.828375,670.52,282.616,0.830182,0,0,0,0,0,0,672.487,715.665,0.0832059,0,0,0,0,0,0,605.838,715.653,0.0658895,Ready
649.021,288.425,0.922049,648.873,351.118,0.918743,600.027,349.18,0.815059,601.898,427.598,0.79839,625.498,490.244,0.847099,695.913,351.257,0.8854,695.909,431.465,0.854384,666.608,494.134,0.931385,643.091,496.19,0.68219,611.75,494.278,0.671776,603.902,613.707,0.661678,602.002,715.639,0.245697,676.401,496.206,0.665749,678.376,615.658,0.689049,666.651,715.645,0.235934,637.288,276.702,0.872946,660.685,274.859,0.869765,625.497,284.55,0.824094,670.501,284.524,0.828483,0,0,0,0,0,0,668.632,715.665,0.102641,0,0,0,0,0,0,603.922,715.656,0.0986294,Ready
649.012,288.441,0.926904,648.886,351.1,0.917334,601.882,347.293,0.818163,601.882,427.584,0.801961,625.492,490.26,0.867197,695.896,351.234,0.889534,695.934,429.529,0.859288,666.592,494.117,0.934476,643.121,498.127,0.686693,611.754,496.187,0.675676,603.887,617.601,0.672639,603.843,715.64,0.227925,678.283,498.138,0.679997,678.344,619.632,0.721167,666.593,715.643,0.27807,637.288,276.727,0.86599,660.677,274.863,0.864667,627.409,284.562,0.823495,670.537,282.598,0.823283,0,0,0,0,0,0,666.699,715.663,0.125029,0,0,0,0,0,0,603.962,715.656,0.0897126,Ready
648.994,288.425,0.924669,648.874,351.086,0.914722,601.884,347.262,0.819165,601.851,425.634,0.773426,627.401,490.282,0.850234,695.887,351.243,0.883193,695.94,429.502,0.858195,666.602,492.293,0.922422,643.06,496.223,0.686864,611.749,496.166,0.675104,603.924,617.567,0.685971,603.856,715.644,0.182096,674.424,498.126,0.671908,678.299,617.642,0.707222,666.598,715.645,0.248467,637.258,276.721,0.876267,658.772,274.857,0.864993,625.496,284.573,0.829552,668.62,282.615,0.84162,0,0,0,0,0,0,668.577,715.663,0.104069,0,0,0,0,0,0,603.955,715.655,0.0620826,Ready
649.007,288.418,0.922496,648.864,351.105,0.914149,600.016,349.161,0.811388,601.867,429.535,0.805455,627.433,492.142,0.868939,695.899,351.244,0.878684,695.941,429.541,0.868244,666.626,492.321,0.923545,643.087,496.22,0.690257,611.729,496.16,0.676297,602.024,617.659,0.647697,601.889,715.642,0.145103,676.394,498.112,0.670693,678.356,619.571,0.705733,666.568,715.645,0.192642,637.269,276.707,0.875815,658.796,274.857,0.865865,625.5,284.557,0.82564,670.492,282.64,0.843244,0,0,0,0,0,0,666.687,715.665,0.0768982,0,0,0,0,0,0,601.982,715.65,0.0527665,Ready
649.002,288.43,0.928365,648.866,351.111,0.915495,599.995,349.206,0.812338,601.863,429.502,0.800968,627.377,490.262,0.837988,695.912,351.233,0.881292,695.949,429.523,0.868381,666.621,492.303,0.923189,643.123,498.153,0.679757,611.78,496.216,0.667784,603.877,615.696,0.686374,601.91,715.639,0.213941,676.405,500.073,0.675443,678.352,617.66,0.701296,666.684,715.645,0.206938,637.262,276.701,0.882069,658.784,274.849,0.87067,625.481,284.549,0.824783,670.505,280.685,0.836035,0,0,0,0,0,0,672.452,715.664,0.0869565,0,0,0,0,0,0,603.856,715.655,0.0846984,Ready
649.019,288.408,0.920703,648.867,351.136,0.920896,601.857,349.233,0.826212,601.868,429.476,0.795669,627.384,490.246,0.84034,695.894,351.249,0.874115,695.919,429.578,0.862761,666.587,492.306,0.928035,643.11,498.162,0.677574,611.748,498.109,0.660923,603.912,617.616,0.679389,601.99,715.643,0.169691,676.382,500.085,0.668046,678.323,617.684,0.68042,666.662,715.645,0.244081,637.284,274.888,0.878425,658.794,274.845,0.871398,625.464,284.555,0.833254,670.487,282.627,0.834926,0,0,0,0,0,0,668.633,715.662,0.104741,0,0,0,0,0,0,603.874,715.653,0.061288,Ready
649.014,288.433,0.933021,648.861,351.126,0.914523,601.859,349.259,0.830294,601.887,429.497,0.803933,627.418,490.286,0.846081,695.88,351.21,0.87423,695.919,429.479,0.846861,666.614,492.283,0.91437,643.116,498.155,0.670966,611.767,498.124,0.665494,602.012,619.619,0.702733,603.852,715.645,0.115336,676.418,500.056,0.665935,678.352,623.492,0.669287,666.636,715.647,0.123451,637.268,276.728,0.875109,658.792,274.863,0.865672,625.452,284.56,0.827528,670.491,282.599,0.832497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready
649.035,288.445,0.93279,648.861,351.123,0.919311,600.015,349.215,0.827243,601.865,427.576,0.801638,627.436,490.299,0.856157,695.89,351.246,0.88401,695.927,429.51,0.858859,666.64,492.311,0.913084,643.125,496.189,0.691362,611.749,494.279,0.677388,603.89,617.589,0.706991,603.877,715.647,0.16588,678.298,496.206,0.673398,678.368,619.615,0.694956,668.569,715.645,0.210754,639.145,276.748,0.863225,660.675,274.873,0.86578,627.4,284.6,0.839793,670.511,282.592,0.831121,0,0,0,0,0,0,672.462,715.664,0.0868542,0,0,0,0,0,0,604.001,715.656,0.0573212,Ready
648.994,288.442,0.931918,648.88,351.127,0.92276,601.883,349.211,0.8309,601.866,427.582,0.789807,629.324,490.293,0.847726,695.893,351.247,0.880919,695.938,429.486,0.857509,666.643,492.307,0.923622,645.008,500.061,0.684492,613.674,498.12,0.67288,603.867,615.688,0.691532,601.959,715.642,0.186047,676.401,502.008,0.670576,678.335,621.563,0.709907,666.614,715.645,0.188932,637.268,276.739,0.876094,658.767,274.863,0.867202,627.42,286.455,0.825007,670.541,282.58,0.828593,0,0,0,0,0,0,668.54,715.665,0.0746889,0,0,0,0,0,0,603.855,715.654,0.0666498,Ready
648.984,288.457,0.931202,648.886,351.125,0.924599,601.89,349.201,0.824583,601.875,427.568,0.788985,629.34,490.294,0.846341,695.888,351.24,0.882873,695.93,429.548,0.86842,666.628,494.122,0.920925,643.058,496.19,0.691118,609.805,494.259,0.681052,603.854,617.598,0.6866,601.979,715.643,0.168472,676.374,498.114,0.666372,678.304,619.661,0.716265,666.586,715.646,0.194041,637.249,276.741,0.878263,658.756,274.872,0.861996,627.402,284.588,0.814899,670.565,282.59,0.825483,0,0,0,0,0,0,666.69,715.665,0.0789644,0,0,0,0,0,0,603.904,715.655,0.0611206,Ready
